date_time;nox;no2;no;siteid;pm10;nvpm10;vpm10;nvpm25;pm25;vpm25;co;o3;so2;temp;rh;press;location;geo_point_2d;datestart;dateend;current;instrumenttype
2020-11-27T06:00:00+00:00;170.9546;46.8524;80.9373;500;19.324;;;;;;;;;1.1;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-11-27T07:00:00+00:00;268.7139;61.8268;134.9282;500;21.256;;;;;;;;;1.3;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-11-27T09:00:00+00:00;355.8321;64.4532;190.0324;500;29.952;;;;;;;;;1.8;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-11-28T01:00:00+00:00;58.0125;41.3451;10.8702;500;36.716;;;;;;;;;6.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-11-28T03:00:00+00:00;48.2332;34.8792;8.7093;500;38.648;;;;;;;;;6.7;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-11-28T09:00:00+00:00;188.1097;51.1054;89.3519;500;45.411;;;;;;;;;8.5;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-11-28T17:00:00+00:00;156.5343;55.4754;65.9089;500;46.378;;;;;;;;;7.6;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-11-28T18:00:00+00:00;186.6179;54.4331;86.2087;500;44.445;;;;;;;;;7.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-11-29T05:00:00+00:00;29.8847;23.1575;4.3874;500;37.682;;;;;;;;;4.7;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-11-29T14:00:00+00:00;106.9585;44.5058;40.7306;500;42.513;;;;;;;;;4.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-11-30T12:00:00+00:00;47.5371;32.928;9.5278;500;22.223;;;;;;;;;8.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-11-30T18:00:00+00:00;41.8685;32.8319;5.8935;500;17.392;;;;;;;;;9.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-01T08:00:00+00:00;282.985;85.4859;128.8056;500;40.58;;;;;;;;;2.1;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-02T06:00:00+00:00;389.2473;60.7683;214.2285;500;37.682;;;;;;;;;2.1;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-02T10:00:00+00:00;297.1069;70.7912;147.5993;500;48.31;;;;;;;;;5.3;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-02T19:00:00+00:00;46.4432;38.2098;5.3696;500;26.087;;;;;;;;;4.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-03T15:00:00+00:00;48.6311;38.1386;6.843;500;9.662;;;;;;;;;5.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-03T17:00:00+00:00;71.4051;48.6129;14.8647;500;13.527;;;;;;;;;5.7;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-04T13:00:00+00:00;49.3769;28.0406;13.9152;500;18.358;;;;;;;;;4.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-05T03:00:00+00:00;41.8685;26.2553;10.1827;500;7.73;;;;;;;;;3.5;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-05T10:00:00+00:00;118.0969;50.0214;44.3976;500;11.594;;;;;;;;;5.1;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-05T11:00:00+00:00;105.3175;41.911;41.3527;500;17.392;;;;;;;;;5.7;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-05T13:00:00+00:00;140.2742;58.3427;53.4343;500;16.425;;;;;;;;;5.8;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-05T20:00:00+00:00;128.0916;53.9416;48.3594;500;28.02;;;;;;;;;2.3;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-06T05:00:00+00:00;38.0894;24.7855;8.6765;500;25.121;;;;;;;;;1.3;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-06T10:00:00+00:00;104.2733;41.7704;40.7633;500;26.087;;;;;;;;;1.4;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-06T16:00:00+00:00;126.8485;62.1367;42.204;500;25.121;;;;;;;;;3.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-06T21:00:00+00:00;124.3125;54.0783;45.8055;500;22.223;;;;;;;;;3.1;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-06T22:00:00+00:00;101.8368;49.4247;34.1823;500;28.02;;;;;;;;;3.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-06T23:00:00+00:00;94.7261;46.5813;31.3992;500;25.121;;;;;;;;;2.7;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-07T01:00:00+00:00;30.73;26.513;2.7503;500;29.952;;;;;;;;;1.8;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-07T11:00:00+00:00;236.9894;68.4073;109.9464;500;50.242;;;;;;;;;2.3;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-08T00:00:00+00:00;86.7867;39.328;30.9518;500;22.223;;;;;;;;;0.2;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-08T15:00:00+00:00;64.6425;41.5993;15.0284;500;18.358;;;;;;;;;3.8;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-09T00:00:00+00:00;14.4534;13.6349;0.5338;500;17.392;;;;;;;;;4.8;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-09T02:00:00+00:00;9.4329;8.8702;0.367;500;12.561;;;;;;;;;4.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-09T06:00:00+00:00;46.9041;38.207;5.6721;500;10.628;;;;;;;;;2.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-10T03:00:00+00:00;23.9211;21.9259;1.3012;500;7.73;;;;;;;;;7.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-10T06:00:00+00:00;37.9923;31.0346;4.5377;500;4.831;;;;;;;;;7.3;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-10T07:00:00+00:00;55.868;41.3387;9.4757;500;7.73;;;;;;;;;7.3;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-10T08:00:00+00:00;70.6688;42.173;18.5845;500;10.628;;;;;;;;;7.3;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-10T18:00:00+00:00;43.725;34.8744;5.7722;500;9.662;;;;;;;;;7.6;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-11T00:00:00+00:00;15.7042;11.1339;2.9806;500;0.966;;;;;;;;;8.6;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-11T09:00:00+00:00;113.2994;65.0049;31.4968;500;12.561;;;;;;;;;7.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-11T13:00:00+00:00;69.3659;47.0093;14.5806;500;9.662;;;;;;;;;8.1;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-11T18:00:00+00:00;50.2395;43.3841;4.471;500;15.459;;;;;;;;;7.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-12T02:00:00+00:00;12.7162;11.9488;0.5005;500;12.561;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-12T08:00:00+00:00;25.693;17.5075;5.3384;500;11.594;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-12T11:00:00+00:00;28.7157;18.8931;6.4061;500;14.493;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-12T16:00:00+00:00;53.0016;39.649;8.7083;500;19.324;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-12T18:00:00+00:00;39.4515;30.9591;5.5386;500;15.459;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-13T03:00:00+00:00;43.9856;30.1214;9.042;500;18.358;;;;;;;;;3.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-13T10:00:00+00:00;23.0351;16.1286;4.5043;500;2.899;;;;;;;;;10.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-13T11:00:00+00:00;20.3251;17.716;1.7016;500;3.865;;;;;;;;;10.7;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-14T19:00:00+00:00;34.3963;27.1828;4.7045;500;19.324;;;;;;;;;7.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-14T20:00:00+00:00;68.1672;38.9552;19.0516;500;30.918;;;;;;;;;6.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-15T00:00:00+00:00;44.611;33.6288;7.1624;500;17.392;;;;;;;;;6.4;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-15T01:00:00+00:00;58.9254;47.1246;7.6963;500;11.594;;;;;;;;;6.4;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-15T18:00:00+00:00;50.1352;43.1264;4.571;500;15.459;;;;;;;;;6.7;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-16T00:00:00+00:00;8.7554;8.6872;0.0445;500;13.527;;;;;;;;;7.8;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-16T07:00:00+00:00;20.4293;17.9737;1.6015;500;11.594;;;;;;;;;9.4;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-16T14:00:00+00:00;129.6116;68.4761;39.8715;500;10.628;;;;;;;;;8.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-17T02:00:00+00:00;8.4686;5.2986;2.0674;500;6.763;;;;;;;;;5.4;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-17T21:00:00+00:00;8.7267;5.9957;1.7811;500;16.425;;;;;;;;;10.2;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-18T23:00:00+00:00;4.5957;2.1573;1.5903;500;8.696;;;;;;;;;11.2;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-19T04:00:00+00:00;3.563;1.3196;1.4631;500;16.425;;;;;;;;;9.7;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-19T09:00:00+00:00;23.5983;18.3801;3.4033;500;15.459;;;;;;;;;8.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-19T10:00:00+00:00;29.6916;18.6211;7.22;500;13.527;;;;;;;;;9.6;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-19T13:00:00+00:00;33.8226;22.4107;7.4426;500;28.986;;;;;;;;;9.4;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-19T14:00:00+00:00;31.4472;21.6447;6.393;500;18.358;;;;;;;;;8.7;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-20T13:00:00+00:00;23.082;16.5469;4.262;500;16.425;;;;;;;;;7.5;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-20T14:00:00+00:00;35.8364;25.9851;6.4248;500;17.392;;;;;;;;;7.4;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-21T00:00:00+00:00;48.195;38.5063;6.3188;500;6.763;;;;;;;;;5.8;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-21T17:00:00+00:00;30.8276;23.2684;4.9299;500;4.831;;;;;;;;;12.8;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-22T10:00:00+00:00;190.3358;68.3652;79.5472;500;23.189;;;;;;;;;8.3;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-22T12:00:00+00:00;163.0196;60.7028;66.7293;500;20.29;;;;;;;;;8.5;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-22T15:00:00+00:00;258.7039;74.8945;119.8774;500;23.189;;;;;;;;;9.6;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-22T20:00:00+00:00;202.3674;65.6198;89.1844;500;28.986;;;;;;;;;10.2;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-23T02:00:00+00:00;125.634;60.9179;42.2068;500;12.561;;;;;;;;;10.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-23T03:00:00+00:00;68.1099;44.0181;15.7122;500;10.628;;;;;;;;;10.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-23T13:00:00+00:00;27.781;20.9534;4.4529;500;6.763;;;;;;;;;10.4;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-23T19:00:00+00:00;47.8163;27.4798;13.2632;500;8.696;;;;;;;;;8.4;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-23T21:00:00+00:00;31.9636;19.7714;7.9515;500;8.696;;;;;;;;;4.4;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-23T23:00:00+00:00;15.6462;10.5742;3.3078;500;8.696;;;;;;;;;5.2;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-24T01:00:00+00:00;9.1915;6.2653;1.9084;500;7.73;;;;;;;;;5.4;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-24T04:00:00+00:00;8.3653;5.049;2.1628;500;14.493;;;;;;;;;3.3;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-24T21:00:00+00:00;37.0757;26.4929;6.9019;500;16.425;;;;;;;;;1.3;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-25T01:00:00+00:00;18.0215;15.3392;1.7493;500;9.662;;;;;;;;;0.6;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-25T02:00:00+00:00;13.8389;11.693;1.3995;500;10.628;;;;;;;;;0.3;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-25T08:00:00+00:00;71.6212;35.191;23.7592;500;9.662;;;;;;;;;-1.2;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-25T09:00:00+00:00;27.6777;23.3861;2.7989;500;14.493;;;;;;;;;0.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-25T17:00:00+00:00;29.3301;26.6478;1.7493;500;15.459;;;;;;;;;1.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-25T22:00:00+00:00;21.4296;20.5517;0.5725;500;15.459;;;;;;;;;3.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-26T15:00:00+00:00;12.1865;8.8214;2.1946;500;5.797;;;;;;;;;7.8;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-27T00:00:00+00:00;0.9639;0.0536;0.5937;500;6.763;;;;;;;;;8.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-27T02:00:00+00:00;0.5164;-0.4102;0.6043;500;8.696;;;;;;;;;8.6;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-27T10:00:00+00:00;17.4535;12.918;2.958;500;20.29;;;;;;;;;5.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-27T13:00:00+00:00;28.2974;20.348;5.1844;500;19.324;;;;;;;;;4.9;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-27T21:00:00+00:00;14.5618;12.0746;1.6221;500;8.696;;;;;;;;;1.8;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-28T02:00:00+00:00;84.1691;33.6935;32.9194;500;12.561;;;;;;;;;1.1;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-28T03:00:00+00:00;35.8881;27.9875;5.1526;500;11.594;;;;;;;;;2.1;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-28T09:00:00+00:00;137.6139;64.5584;47.6456;500;12.561;;;;;;;;;1.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-29T04:00:00+00:00;175.929;44.3021;85.8448;500;17.392;;;;;;;;;2.1;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-29T07:00:00+00:00;130.1781;48.3442;53.3707;500;22.223;;;;;;;;;1.6;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-29T15:00:00+00:00;168.0801;65.6169;66.8247;500;15.459;;;;;;;;;2.6;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-30T08:00:00+00:00;346.7458;83.5409;171.6578;500;22.223;;;;;;;;;0.1;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-30T09:00:00+00:00;296.7607;74.6191;144.877;500;21.256;;;;;;;;;1.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-30T13:00:00+00:00;81.7422;50.1888;20.5786;500;13.527;;;;;;;;;2.3;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-30T21:00:00+00:00;554.3286;114.2881;286.9869;500;87.924;;;;;;;;;0.0;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-31T01:00:00+00:00;446.148;78.4967;239.776;500;70.533;;;;;;;;;-0.6;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-31T09:00:00+00:00;519.0602;105.5987;269.6525;500;39.614;;;;;;;;;-0.7;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-31T16:00:00+00:00;94.1352;54.1936;26.0492;500;13.527;;;;;;;;;1.2;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2020-12-31T18:00:00+00:00;498.715;107.7359;254.9899;500;57.006;;;;;;;;;-0.5;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-10T22:00:00+00:00;31.747;29.261;1.621;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-11T01:00:00+00:00;12.431;11.666;0.499;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-10T14:00:00+00:00;62.921;42.84;13.097;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-10T09:00:00+00:00;272.723;64.069;136.08;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-11T16:00:00+00:00;27.922;22.376;3.617;500;14.493;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-11T22:00:00+00:00;6.12;5.546;0.374;500;9.662;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-13T10:00:00+00:00;21.42;14.725999999999999;4.366;500;6.763;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-13T17:00:00+00:00;29.07;20.846;5.3629999999999995;500;12.561;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-13T11:00:00+00:00;23.524;15.874;4.989;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-13T21:00:00+00:00;11.092;6.885;2.7439999999999998;500;11.594;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-06T03:00:00+00:00;;12.814;3.118;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-06T12:00:00+00:00;;47.813;64.111;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-06T14:00:00+00:00;;45.9;68.726;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-06T15:00:00+00:00;;63.112;102.778;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-18T05:00:00+00:00;3.442;0.765;1.746;500;8.696;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-19T01:00:00+00:00;2.295;0.9560000000000001;1.4969999999999999;500;2.899;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-19T08:00:00+00:00;19.699;13.77;5.6129999999999995;500;15.459;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-19T12:00:00+00:00;33.469;20.655;9.978;500;6.763;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-19T11:00:00+00:00;30.218;21.229;7.609;500;;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-20T12:00:00+00:00;19.125;9.945;5.987;500;9.662;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-20T06:00:00+00:00;9.18;3.06;3.991;500;5.797;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-20T11:00:00+00:00;24.289;13.77;6.86;500;13.527;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-21T11:00:00+00:00;34.999;21.611;8.731;500;10.628;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
2021-01-21T19:00:00+00:00;49.151;37.294;7.733;500;17.392;;;;;;;;;;;;Temple Way;51.4579497129,-2.58398909033;2017-08-01T00:00:00+00:00;;True;Continuous (Reference)
